label,binlabel,pixel117,pixel125,pixel143,pixel154,pixel263,pixel279,pixel289,pixel291,pixel295,pixel334,pixel354,pixel380,pixel381,pixel403,pixel408,pixel409,pixel436,pixel449,pixel459,pixel474,pixel480,pixel481,pixel482,pixel492,pixel503,pixel511,pixel528,pixel537,pixel555,pixel584,pixel593,pixel596,pixel598,pixel614,pixel622,pixel642,pixel670,pixel695,pixel706,pixel708,pixel709,pixel710,pixel712,pixel713,pixel714,pixel715,pixel716,pixel717,pixel718,pixel719,pixel720,pixel721,pixel722,pixel723,pixel724,pixel733,pixel745,pixel746,pixel748,pixel749,pixel750,pixel751
5,0,0,0,0,38,212,0,0,253,0,0,0,235,249,97,249,199,56,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,213,0,251,120,0,0,0,92,0,251,251,251,253,253,205,101,0,251,0,0,24,88,0,0,251,193,255,189,0,253,251,253,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,21,0,0,180,243,0,0,143,11,253,253,199,238,0,0,0,0,142,38,199,0,88,0,254,0,0,0,97,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,195,0,249,0,0,0,0,253,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,8,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,151,0,0,0,0,95,0,50,252,183,230,253,122,202,0,0,0,0,0,0,133,0,80,0,0,0,0,0,240,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,255,255,0,255,255,0,0,255,255,255,0,255,128,0,0,0,0,0,0,255,64,0,255,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,96,0,254,227,0,254,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,34,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,109,0,0,254,87,87,0,139,0,0,183,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,207,0,100,0,0,0,0,206,0,0,89,0,0,89,0,107,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,60,232,0,0,254,0,0,118,0,112,2,0,194,146,0,254,0,0,12,103,254,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,167,0,0,0,0,0,0,0,199,5,0,33,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,220,0,149,0,253,0,253,247,253,156,253,253,253,0,253,0,0,11,196,0,0,65,0,0,89,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,52,243,146,0,0,0,0,0,0,0,0
9,0,0,0,0,0,9,0,0,49,0,0,73,253,169,57,254,93,202,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,254,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,183,249,0,50,253,154,0,253,0,116,208,1,120,89,0,171,0,0,0,107,253,0,253,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,254,0,208,19,180,0,81,79,254,0,109,254,218,0,0,0,0,0,31,254,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,254,78,0,0,0,0,0,0,246,48,0,0
8,0,0,0,0,0,7,0,181,0,0,0,254,254,254,202,254,254,254,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,254,0,254,0,0,0,0,0,0,254,0,218,0,26,229,88,0,212,0,0,53,170,254,0,254,0,143,0,0,16,229,119,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,121,0,236,0,0,4,0,0,0,251,254,246,0,250,127,112,0,254,0,0,0,0,0,0,0,0,0,0,0,0,216,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,234,0,251,253,0,251,251,221,0,0,0,0,0,0,0,0,0,0,0,0,96,251,244,0,251,0,0,0,0,0,251,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,251,0,194,253,0,0,251,8,158,62,170,251,253,0,251,0,0,173,251,16,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,253,0,253,244,39,0,253,253,253,0,253,253,119,0,254,0,0,0,31,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,167,253,195,13,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,10,0,174,0,4,0,0,6,0,43,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,130,213,250,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,4,0,212,0,0,0,0,32,0,215,232,211,211,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,31,0,254,254,0,17,250,0,0,30,0,46,0,46,229,241,0,0,0,0,0,0,254,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,134,0,0,0,0,0,0,253,137,251,0,253,253,254,0,7,0,0,0,0,0,0,0,0,0,0,0,2,253,106,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,252,0,106,241,0,0,0,151,62,215,245,250,74,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,168,0,130,26,0,75,200,208,0,18,216,253,0,96,253,0,0,0,0,0,1,11,0,0,72,0,70,0,0,0,205,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,5,0,254,135,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,68,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,64,41,0,0,138,54,0,15,252,158,215,252,158,253,0,252,0,0,0,0,252,0,30,0,0,0,0,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,134,254,0,68,0,66,249,253,254,0,253,0,254,0,0,146,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,253,0,165,204,0,0,109,226,40,0,23,92,190,0,64,0,0,0,5,253,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,50,253,0,253,252,0,0,0,0,0,0,0,0,0,0,0,0,253,252,160,124,0,0,0,253,0,0,252,252,252,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,144,95,0,152,254,254,0,0,248,0,0,210,0,110,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,255,71,0,0,0,249,0,0,243,91,0,196,209,41,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,253,0,203,253,182,0,204,194,20,24,10,12,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,227,253,169,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,254,0,187,243,148,0,0,254,112,0,254,107,254,0,217,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,254,225,0,0,0,0,0,0,0,0,225,0,0,0,0,0
3,0,0,103,0,253,0,0,0,85,252,0,63,252,252,56,234,252,147,0,0,0,0,0,0,228,0,0,0,0,0,0,252,252,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,98,0,254,25,0,0,233,254,225,0,254,99,179,0,3,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,168,0,21,252,0,0,232,144,218,254,172,186,44,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,253,0,253,253,253,0,253,7,241,0,125,253,250,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,253,253,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,85,138,0,0,246,0,0,254,150,254,0,248,133,94,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,253,0,83,238,0,0,235,253,253,0,253,250,253,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,253,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,132,0,252,0,0,24,0,0,0,0,0,0,241,253,178,252,0,0,0,0,0,0,0,0,27,69,0,252,30,0,24,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,166,194,0,253,43,0,0,9,253,101,252,177,0,139,0,10,0,0,0,0,253,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,163,0,0,0,81,252,81,102,253,0,252,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,253,252,253,171,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,151,254,0,235,244,0,0,247,254,254,105,254,254,254,0,3,0,0,0,0,146,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,7,0,0,0,0,170,0,210,254,254,254,254,250,135,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,253,0,253,159,0,0,174,22,171,0,227,253,235,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,247,91,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,168,0,253,117,0,0,253,163,253,253,253,253,253,0,253,0,0,0,200,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,166,0,0,0,0,253,0,0,216,19,0,186,0,95,0,0,0,0,0,0,77,0,0,0,0,0,0,0,250,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,140,0,254,53,254,0,0,254,244,254,254,244,254,0,64,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,178,254,254,189,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,150,0,0,0,0,253,0,0,253,119,210,250,253,239,0,0,0,0,0,0,32,0,0,0,0,0,0,0,100,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,64,0,255,255,0,128,255,0,0,0,0,64,255,191,255,255,0,255,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,183,0,91,0,0,0,252,253,254,0,252,253,253,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,253,203,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,24,0,0,70,62,0,254,5,187,120,22,254,32,0,0,0,0,0,0,252,0,6,0,0,0,0,0,140,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,254,0,43,254,0,0,0,0,0,166,0,0,0,0,128,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,221,0,177,0,0,0,0,0,0,124,253,173,0,210,17,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,255,0,255,128,0,64,0,255,0,255,255,255,255,255,255,191,0,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,252,0,0,0,214,253,252,0,255,106,253,0,253,0,0,0,0,225,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,65,0,125,251,116,65,253,77,196,0,251,0,0,0,0,10,0,68,0,37,0,0,59,251,202,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,232,0,0,0,0,0,0,252,210,253,253,253,252,253,0,0,0,0,0,148,174,0,253,253,0,247,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,253,0,253,253,0,158,253,0,0,121,242,253,253,254,253,254,0,253,0,0,0,0,35,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,175,0,221,253,9,0,254,0,98,0,0,223,96,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,204,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,113,0,0,233,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,193,0,0,21,203,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,67,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,170,0,141,226,0,0,255,0,0,0,0,0,226,226,114,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,255,0,251,0,0,0,0,254,0,0,251,0,0,253,0,138,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,251,0,0,0,0,0,0,253,146,0,253,0,53,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,190,159,190,72,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,248,248,0,0,248,0,0,241,0,0,232,0,92,0,0,6,0,0,0,0,4,0,56,0,0,0,0,0,149,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,41,254,253,252,50,50,0,0,30,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,204,0,0,253,33,0,0,0,0,228,0,0,0,0,0,0,0,0,48,208,0,253,0,0,0,0,0,253,253,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,4,2,0,46,0,0,99,0,0,0,0,63,12,254,254,205,254,0,0,0,0,0,0,0,0,0,237,0,254,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,254,0,0,101,139,0,0,253,60,0,177,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,142,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,128,255,0,255,255,0,0,255,255,255,255,255,64,255,0,255,0,0,0,0,255,0,0,0,0,0,0,0,255,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,249,0,65,252,0,0,252,118,249,0,252,252,252,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,252,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,253,0,0,254,37,0,253,183,253,238,253,253,249,0,203,0,0,0,0,0,0,0,0,0,0,0,0,243,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,61,0,0,252,170,233,0,254,218,231,0,192,0,0,0,233,171,0,29,0,0,0,0,0,57,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,156,0,87,6,0,0,253,189,253,66,247,253,253,0,253,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,253,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,26,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,193,0,252,0,0,193,0,0,0,253,203,253,62,253,254,252,0,0,0,0,0,0,50,0,0,0,0,183,30,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,121,240,0,19,255,0,0,8,0,0,0,0,0,0,0,0,0,0,0,198,254,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,252,0,252,237,0,0,252,222,252,153,252,252,253,0,252,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,241,0,0,254,0,0,0,24,0,254,108,3,254,0,165,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,223,140,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,53,0,254,0,0,0,0,254,0,0,254,30,0,167,9,130,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,15,177,0,13,253,59,0,0,0,0,193,0,0,0,0,2,0,0,0,150,8,0,253,0,0,0,0,0,253,253,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,253,0,254,253,253,0,42,0,0,0,0,0,0,0,0,0,0,0,233,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,255,175,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,253,0,252,253,0,252,189,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,254,0,3,244,254,166,120,254,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,253,0,181,233,0,0,172,179,235,253,253,253,253,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,167,253,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,198,70,0,253,9,0,0,0,94,0,132,252,219,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,104,0,0,25,0,0,0,0,43,0,252,239,149,253,0,16,0,0,0,0,100,0,0,0,0,0,0,0,48,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,160,0,252,253,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,184,0,0,0,0,0,25,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,166,0,209,0,0,0,0,0,0,0,0,0,0,177,0,251,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,178,0,24,101,56,0,7,180,196,0,166,185,194,0,234,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,236,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,253,0,146,19,0,0,39,222,226,0,253,195,253,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,253,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,194,0,0,0,0,0,0,253,252,252,85,252,148,252,0,254,0,0,19,194,234,0,253,0,222,0,0,66,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,156,0,231,254,0,96,244,0,0,241,243,254,0,254,182,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,7,0,0,173,248,0,0,0,0,140,0,0,0,0,242,0,0,0,0,180,0,0,0,0,0,0,210,41,130,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,252,0,253,167,211,0,253,252,252,234,244,252,49,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,252,21,0,0,0,0,0,0,182,21,0,0
9,0,0,0,0,0,71,0,0,192,0,0,253,185,253,199,250,240,253,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,217,0,142,253,0,0,253,0,73,0,0,46,0,0,0,0,0,255,253,156,0,12,0,238,0,0,115,211,240,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,253,0,253,0,0,0,0,151,0,0,244,52,7,110,0,0,0,234,0,0,0,0,0,0,0,0,0,128,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
