label,binlabel,pixel117,pixel125,pixel143,pixel154,pixel263,pixel279,pixel289,pixel291,pixel295,pixel334,pixel354,pixel380,pixel381,pixel403,pixel408,pixel409,pixel436,pixel449,pixel459,pixel474,pixel480,pixel481,pixel482,pixel492,pixel503,pixel511,pixel528,pixel537,pixel555,pixel584,pixel593,pixel596,pixel598,pixel614,pixel622,pixel642,pixel670,pixel695,pixel706,pixel708,pixel709,pixel710,pixel712,pixel713,pixel714,pixel715,pixel716,pixel717,pixel718,pixel719,pixel720,pixel721,pixel722,pixel723,pixel724,pixel733,pixel745,pixel746,pixel748,pixel749,pixel750,pixel751
7,0,0,0,0,0,253,0,253,133,0,0,253,0,158,0,0,224,54,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,253,153,23,0,0,0,0,0,0,0,0,90,0,0,0,0,0
2,0,0,59,0,253,0,0,0,0,136,0,251,251,251,19,253,243,251,0,251,0,0,0,0,6,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,243,0,0,0,0,163,0,0,82,0,252,0,0,0,0,152,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,208,222,0,212,0,0,0,252,252,252,0,253,176,237,0,164,0,0,0,0,23,0,0,223,0,229,0,253,252,252,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,113,0,0,0,0,218,0,0,76,0,0,99,0,53,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,252,0,253,136,0,0,236,0,64,127,180,237,252,0,200,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,252,245,127,0,0,0,0,0,0,0,0,145,0,0,0,0,0
3,0,0,0,0,156,0,0,0,0,178,0,0,253,250,253,185,253,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,25,0,0,0,11,0,253,252,253,0,252,253,252,0,129,0,0,0,63,232,0,252,0,0,105,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,2,42,0,253,139,0,0,242,0,0,253,253,253,253,253,213,241,0,173,0,0,0,0,116,0,120,0,0,0,0,0,177,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,14,0,254,0,0,0,20,122,122,254,254,254,254,0,207,0,0,0,255,0,0,172,226,0,254,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,71,238,0,0,0,0,230,0,0,56,32,141,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,110,0,252,0,0,0,0,0,0,253,252,253,0,252,253,252,0,0,0,0,0,0,252,0,6,0,0,0,0,0,252,252,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,38,0,0,211,0,0,7,250,41,78,183,0,254,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,252,0,253,238,29,0,54,111,111,253,253,253,253,0,253,0,0,0,0,253,0,0,0,0,0,0,0,30,253,0,0,0,0,0,0,253,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,213,0,252,253,0,59,253,0,0,232,210,253,106,253,252,232,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,254,0,254,144,1,0,254,66,247,0,241,254,254,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,203,0,224,82,0,0,0,0,0,0,0,0,0,0,51,0,0,10,131,171,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,252,0,0,254,254,0,0,109,0,0,83,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,67,226,0,0,253,0,0,120,246,25,137,84,0,0,0,17,0,0,0,0,188,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,14,204,0,254,253,253,253,154,154,0,0,150,0,0,0,35,141,0,253,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,253,0,253,253,0,0,253,253,253,242,253,253,253,0,224,0,0,0,6,0,0,253,0,237,0,0,253,109,109,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,176,159,0,55,0,2,0,196,252,252,2,230,38,23,0,252,0,0,0,0,0,0,0,214,0,252,247,0,246,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,179,0,0,0,0,0,0,254,202,254,35,254,254,254,0,254,0,0,37,251,82,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,252,0,255,231,0,0,252,252,253,225,253,254,252,0,0,0,0,0,0,102,0,0,0,0,0,0,0,175,252,0,7,0,0,0,7,252,228,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,26,0,0,239,0,0,230,70,254,0,70,253,221,0,253,0,0,0,208,162,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,2,0,253,6,0,0,0,0,0,242,0,0,127,0,68,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,213,253,186,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,231,106,0,0,236,0,0,0,7,78,9,214,254,252,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,77,0,0,0,22,0,0,0,0,0,112,0,200,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,171,214,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,171,0,0,0,0,0,0,215,0,99,0,9,215,173,0,0,0,0,0,0,206,0,0,0,0,0,0,0,106,250,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,229,0,0,54,138,0,163,253,253,222,196,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,38,0,0,38,254,0,0,169,254,0,254,6,82,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,171,0,15,0,0,0,243,192,94,249,135,9,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,34,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,229,203,254,253,253,253,253,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,214,0,0,0,0,0,0,0,0,0,3,4,0,132,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,41,0,252,142,0,253,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,252,0,0,0,0,0,252,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,252,0,50,0,0,45,0,0,0,0,11,0,0,242,128,164,0,0,0,0,0,0,0,0,0,0,0,96,0,0,189,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,255,0,251,253,0,29,255,0,0,169,0,0,254,0,85,0,0,226,0,0,0,0,224,0,85,0,0,0,0,0,251,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,62,252,0,236,186,0,0,86,252,134,42,252,21,253,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,253,0,253,0,0,0,0,0,0,252,252,252,0,253,253,252,0,13,0,0,0,0,96,0,0,0,0,0,0,0,227,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,194,0,64,253,147,0,0,0,0,253,69,0,236,0,17,0,0,0,0,253,0,0,0,0,0,0,0,253,253,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,252,26,224,230,236,252,247,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,254,0,67,67,22,0,220,209,251,0,254,188,251,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,202,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,236,0,20,252,0,0,157,0,122,223,139,233,253,0,186,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,214,0,54,253,0,0,175,253,253,99,253,207,253,0,253,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,253,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,203,0,0,0,0,253,0,0,249,118,11,213,193,165,0,0,0,0,0,0,49,0,0,0,0,0,0,0,153,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,247,0,135,252,252,0,243,88,189,0,108,252,252,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,162,252,252,217,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,118,148,0,254,0,0,0,111,228,229,207,247,185,61,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,218,249,0,99,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,253,0,0,0,0,0,208,128,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,150,223,0,0,223,0,0,36,120,252,201,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,246,0,54,233,65,0,0,253,15,191,253,15,179,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,162,233,0,254,0,0,0,233,252,192,62,192,0,192,0,173,0,0,0,0,252,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,63,0,0,0,252,252,252,252,230,227,25,0,165,0,0,9,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,189,25,0,0,0,0,0,0,0,0,0,0
2,0,0,255,0,253,7,0,12,0,253,0,0,253,30,0,166,9,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,23,0,235,64,0,0,0,254,0,0,124,0,214,7,0,0,0,254,0,0,192,254,38,0,254,6,5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,5,248,0,253,130,0,0,253,253,253,22,213,253,199,0,179,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,236,0,81,253,253,0,0,0,0,0,0,0,0,0,0,0,255,253,253,0,0,62,0,253,0,0,243,253,253,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,11,125,0,0,221,252,0,37,0,0,231,0,0,0,0,0,0,0,0,32,94,0,252,0,0,0,0,0,252,217,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,86,0,0,0,0,113,0,0,0,0,222,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,166,0,0,252,218,252,253,253,252,255,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,60,0,0,0,219,77,254,254,247,228,0,0,0,0,0,0,253,0,31,0,170,0,0,0,196,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,252,0,0,0,0,113,0,0,0,0,113,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,253,0,0,181,224,0,0,0,0,103,1,0,16,0,157,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,245,253,168,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,254,0,189,251,160,0,254,254,254,254,217,254,222,0,165,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,246,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,255,0,255,128,0,255,191,0,0,255,255,255,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,254,0,82,192,0,36,0,0,0,254,39,111,254,0,254,0,0,0,0,143,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,23,0,193,252,233,0,252,183,252,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,51,242,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,9,0,0,156,33,0,16,226,254,137,226,254,157,0,34,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,233,0,252,252,0,0,252,154,0,175,252,253,0,252,253,207,0,0,0,0,0,0,252,0,21,0,0,0,0,0,1,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,253,0,0,57,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,62,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,211,0,0,253,4,96,195,0,19,0,0,85,252,252,0,252,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,255,0,254,0,0,53,0,0,0,254,254,254,148,28,110,0,0,0,0,0,0,206,0,0,254,38,66,160,0,0,254,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,128,255,255,0,255,128,255,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,29,0,252,0,0,0,0,253,0,0,252,55,0,253,56,252,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,19,0,254,158,0,0,247,0,0,93,247,254,254,254,229,102,0,102,0,0,0,0,43,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,214,0,0,0,0,254,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,89,26,0,0,0,0,0,101,205,205,254,194,248,32,0,0,0,209,254,156,254,0,0,0,71,0,0,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,254,0,253,253,253,0,251,253,254,0,251,253,253,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,253,254,253,254,253,114,0,0,0,0,0,0,84,83,0,0,0,0
5,0,0,151,0,254,254,0,0,254,104,0,254,0,13,0,0,0,0,0,0,0,0,0,0,0,0,182,0,216,0,0,155,254,254,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,231,0,254,254,254,84,245,172,82,0,254,0,0,0,0,0,0,168,0,0,0,0,0,247,138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,255,0,162,0,0,0,0,0,0,0,226,239,0,14,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,11,0,0,0,18,15,0,29,119,249,254,249,254,83,0,254,0,0,0,0,39,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,73,252,0,242,252,0,0,0,0,0,0,0,0,0,0,0,0,191,252,252,0,0,252,0,217,0,0,10,252,252,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,17,144,0,79,0,21,253,0,137,31,0,0,0,0,0,135,237,0,253,0,184,0,0,34,253,253,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,254,0,85,0,0,11,0,253,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,222,0,252,252,90,0,209,0,95,0,0,169,104,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,252,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,7,133,0,0,0,0,0,254,217,254,254,254,193,254,0,77,0,251,88,0,254,0,0,0,254,0,0,0,254,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,255,0,0,0,0,0,0,192,253,119,102,253,117,254,0,0,0,0,0,0,68,0,0,0,0,0,0,0,253,6,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,253,0,251,253,0,0,0,0,0,253,145,0,241,0,0,0,0,0,0,254,0,7,0,0,0,0,0,242,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,66,0,0,0,0,253,0,0,55,0,0,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,72,0,0,0,0,0,0,253,131,253,0,253,253,253,0,253,0,118,253,253,245,0,253,0,253,0,0,253,253,199,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,253,0,111,111,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,253,253,209,22,0,0,0,0,0,0,253,154,0,0,0,0
0,1,0,0,0,0,0,0,0,0,253,0,0,0,0,249,0,7,9,0,25,0,0,191,252,252,0,221,0,244,0,0,190,252,247,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,253,0,0,69,0,0,69,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,214,0,252,0,0,0,0,0,0,213,252,233,0,233,0,30,0,92,0,0,0,0,0,0,0,0,0,0,0,0,183,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,207,0,248,253,0,253,253,253,0,253,0,11,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,254,0,254,6,0,224,0,0,0,254,254,244,62,108,59,0,0,242,0,0,0,0,0,0,101,0,0,0,0,0,49,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,252,0,203,0,0,0,0,183,0,0,41,0,252,0,0,0,0,212,0,0,0,11,0,0,252,0,0,0,0,0,173,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,8,0,0,144,194,0,0,223,1,206,222,0,168,0,89,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,254,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,253,0,253,34,0,0,1,138,250,0,0,122,0,0,0,0,0,176,146,0,0,199,0,241,30,0,46,253,253,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,253,0,252,108,253,0,252,252,252,0,252,252,253,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,252,252,237,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,253,0,253,253,192,0,253,163,253,0,214,253,253,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,253,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,148,0,0,0,0,0,0,187,252,161,232,252,252,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,205,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,81,0,0,228,0,0,241,189,254,25,253,254,253,0,254,0,0,0,38,236,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,224,0,253,0,0,0,0,0,0,0,0,0,0,0,0,199,0,214,0,0,0,0,194,0,169,0,0,0,0,0,253,112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
