"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Prediction"
"15707",0.0228731,8.055046e-07,0.0001026029,0.001057097,0.2515699,0.02322879,1.039028e-05,0.4351622,0.001261242,0.01699549,7
"15708",1e-07,6.83951e-09,0.008418149,0.0002114487,0.0002872597,0.005974436,0.0002476852,0.0004503796,0.7485852,0.007245219,8
"15709",7.469368e-05,5.037404e-10,1.454501e-05,0.1914215,0.0004033136,0.9950772,0.001068823,5.143819e-06,6.686597e-05,0.04725965,5
"15710",1.288942e-06,1.377611e-05,5.253139e-07,0.06059635,6.348496e-07,0.9999999,0.0002993845,4.82396e-07,3.132983e-05,1.364437e-05,5
"15711",0.0001202698,0.003471601,0.9288238,0.001665856,0.0002711518,0.001266962,1.652178e-05,0.01685327,0.001096236,0.00279077,2
"15712",2.154029e-05,0.002987731,1.50086e-07,0.001830771,0.9999996,0.000843624,0.000173834,0.0008634298,5.4584e-06,0.001096372,4
"15713",0.5691938,6.344461e-09,0.01254298,0.01302006,0.0005105713,0.005503979,0.06446439,9.387715e-05,0.7330818,0.0236167,8
"15714",1,1.524989e-08,1.944349e-05,2.029837e-07,1e-07,1.635657e-07,0.0004019531,4.61415e-05,9.76529e-05,0.01196343,0
"15715",2.001749e-05,6.3481e-07,3.233726e-05,1,4.236182e-06,0.0004851794,4.304312e-06,0.03566602,5.810743e-05,0.0002948904,3
"15716",0.001759603,1.052882e-06,0.003190049,0.01554262,0.005766113,0.01962145,0.9876369,3.064583e-06,0.0002872681,3.679954e-05,6
"15717",0.009732768,7.628566e-09,0.001234654,9.803642e-05,0.0009406297,0.954032,8.292461e-05,0.0003207927,0.03508585,0.04700617,5
"15718",0.001295922,5.774442e-09,0.0004827447,0.0206347,0.005368932,0.06416237,1.941337e-05,0.5795487,0.0001390492,0.003009635,7
"15719",0.0007099641,1.271674e-07,0.000363857,0.0006793504,0.9866585,0.002657078,0.001133725,0.03002564,0.0001526051,0.009693319,4
"15720",0.0006204901,0.01646505,0.0001836632,0.0001925217,8.134721e-05,0.02977868,0.9851161,5.332489e-06,0.004990966,2.404235e-05,6
"15721",1.664108e-06,1.340616e-07,0.9999999,0.00058901,7.974703e-06,0.001469879,0.0002601469,0.0002230597,0.002482462,2.185451e-05,2
"15722",1.915777e-07,0.9940945,0.0001305441,3.485506e-05,2.841729e-05,2.864687e-06,6.055319e-05,0.00262457,0.0002718782,0.007767391,1
"15723",1.863928e-07,0.9708565,0.0003887171,1.593233e-05,0.003080392,2.075699e-06,0.000177587,0.01860499,8.499564e-05,0.0008934291,1
"15724",1,1.145438e-07,0.0001614721,7.818909e-05,2.569995e-06,4.113421e-05,0.0001509963,0.0003186965,0.001014186,0.001703593,0
"15725",0.0004493244,7.332968e-08,5.437519e-06,2.963368e-05,4.230203e-06,0.0008997962,1e-07,1,0.00017283,0.002223745,7
"15726",8.334256e-07,0.9994927,1e-07,9.714958e-07,1.145267e-05,5.407126e-06,0.0001888303,0.0003794633,8.023934e-06,0.001941728,1
"15727",1e-07,1.616675e-09,1e-07,0.0009958268,6.895105e-05,0.9999998,0.002276214,8.180745e-05,2.844432e-07,0.0003352377,5
"15728",0.001104459,3.199413e-07,0.0007443598,0.0001535114,0.001560329,0.00114442,3.693804e-06,0.01920486,0.001392045,0.9957023,9
"15729",1.392258e-05,6.296253e-06,0.0001110554,0.9957812,7.899279e-05,0.01708449,0.001741356,0.003318559,0.0002025781,0.0001327253,3
"15730",1,1.071114e-07,2.91867e-05,0.0003923046,4.831888e-06,1.60985e-06,4.097423e-05,8.049212e-06,7.673076e-05,0.0003265269,0
"15731",1.951243e-05,5.116543e-06,0.002811189,1.448819e-06,0.0002237601,0.9999941,0.001534297,0.001322595,0.0004048098,0.0001251109,5
"15732",0.000495597,0.2494018,2.165976e-07,5.628178e-05,0.006058563,0.0002606743,0.9217986,7.504877e-06,0.001869725,3.339737e-05,6
"15733",1.370576e-05,4.868668e-06,9.721834e-05,0.004092321,1.879379e-05,0.0002158972,1.308837e-07,1,0.006673087,0.0005223171,7
"15734",3.99324e-06,3.541492e-07,0.0002923974,7.591716e-06,4.984273e-05,1.292761e-05,1,1e-07,0.00166487,7.53993e-07,6
"15735",5.966217e-06,0.9993358,2.925608e-06,1.781977e-05,0.0003279039,1.385336e-06,0.0004709009,0.004037595,1.659071e-05,0.0002514635,1
"15736",1e-07,1.680094e-08,8.994598e-07,0.0002478271,1.477015e-05,1,0.002234493,3.216559e-07,0.0001484923,0.004560599,5
"15737",0.001636438,1.33756e-08,1,0.003245401,0.002394683,0.002137674,0.006768456,0.005342411,0.00336614,0.0188486,2
"15738",7.30631e-05,0.8688518,1e-07,2.581474e-06,0.002496107,4.557911e-05,0.01021547,0.001849235,5.029343e-06,0.001968112,1
"15739",6.09256e-06,0.02246444,0.002970971,0.2873223,0.001610455,0.0157752,0.001786835,0.002732959,0.00127405,7.049125e-05,3
"15740",0.0001207998,3.846754e-08,1.01984e-06,0.9968957,2.589433e-05,0.0004812868,7.66459e-07,6.434077e-05,1.140855e-05,0.06642259,3
"15741",7.757523e-05,4.307561e-08,0.001235261,1.743706e-05,4.336589e-07,1.51038e-06,1e-07,0.5875783,0.5754244,0.05735423,7
"15742",1,5.437258e-08,1.03538e-05,4.576169e-07,1e-07,2.234968e-06,0.0001830028,6.872511e-06,0.0001975972,0.0006848128,0
"15743",0.001740182,7.318523e-07,0.007365389,0.00102715,4.256669e-06,2.272112e-05,0.0003429211,0.0001440004,1,0.003333408,8
"15744",0.02494498,3.394537e-08,0.9960505,0.05996889,0.0001223608,2.255681e-05,0.003266673,0.003719438,0.0002137054,9.781411e-05,2
"15745",1.005747e-07,3.736396e-06,2.859889e-06,4.427812e-05,0.997045,0.003615309,8.946492e-06,0.01033319,9.181803e-05,0.00521791,4
"15746",6.348563e-05,6.317623e-08,0.9136783,0.004149869,0.005993697,0.01520504,0.004289464,0.003225716,2.216303e-05,0.001875168,2
"15747",1.0458e-07,2.926762e-08,5.493004e-05,0.0007232042,7.857619e-07,0.9999998,0.0001821851,2.885812e-05,0.001242474,0.0002851634,5
"15748",1,3.80071e-06,2.695444e-06,0.002639074,9.573681e-07,0.0002327354,0.0005442199,1.5022e-06,7.612863e-05,0.004186952,0
"15749",0.09287438,7.319645e-07,0.06094931,0.2079951,3.629921e-06,3.810308e-06,6.208744e-05,5.419905e-05,0.9223866,0.004266259,8
"15750",3.024341e-07,2.160654e-10,6.204372e-06,1.670695e-06,8.585863e-06,1,1.944595e-05,0.0001817042,5.145977e-05,5.100026e-05,5
"15751",1.734714e-05,1.717094e-07,0.0001002452,0.001860781,0.005370951,0.0004375541,3.647032e-06,0.006100789,0.003850567,0.9751526,9
"15752",4.614557e-06,0.9922109,2.569086e-05,7.70893e-05,0.003312944,0.002223317,0.005243201,0.001034962,0.04342347,0.0001086282,1
"15753",1e-07,4.850357e-07,3.816098e-05,0.9999996,2.684824e-06,0.002122769,2.72664e-05,0.0002885569,1.187914e-06,0.0007054176,3
"15754",6.086559e-06,0.006880068,1.019155e-06,0.0001000971,0.002953844,4.84727e-05,1.052625e-05,0.00140931,2.666296e-05,0.99585,9
"15755",1e-07,7.132445e-06,1.116964e-06,0.01507178,3.194183e-05,1,0.0001683978,4.207326e-05,0.0001809343,0.0003956832,5
"15756",0.9716081,3.538733e-09,0.001943288,1.074388e-05,2.235903e-06,4.330757e-07,0.0008785008,0.001444132,0.1328912,0.007056568,0
"15757",1,0.003535561,0.0003847018,0.0001225852,7.041883e-06,5.861758e-06,1.650389e-05,0.0001462912,0.00627492,0.002853507,0
"15758",1e-07,0.00489269,3.343862e-06,1,1.453857e-05,1.545315e-05,6.542333e-07,6.844356e-07,2.422222e-05,0.0002340269,3
"15759",0.0003558379,0.006717498,3.381994e-06,5.059127e-05,0.0001971972,0.001125757,0.9907142,1e-07,0.03110711,2.266595e-05,6
"15760",0.0003372468,4.137272e-06,1.856866e-06,1.701964e-06,0.002820244,2.435465e-06,2.112337e-05,0.003470078,0.0004925306,0.9999977,9
"15761",0.9999996,3.598946e-07,0.0001379093,0.008638517,1e-07,1e-07,1.644089e-05,3.630769e-07,0.002129362,0.0004256868,0
"15762",9.588074e-07,5.61321e-06,1.388017e-05,0.0003232806,0.9999995,0.001208777,3.242909e-05,0.008244016,0.0002527224,0.00272022,4
"15763",0.001732485,4.072812e-07,0.001389415,0.0129871,0.0003700086,0.002586557,1.107268e-06,0.5119685,0.005771964,0.6811798,9
"15764",3.315175e-06,4.726451e-07,5.085067e-05,0.001132215,0.7002313,0.08361827,0.0004034328,0.0001487905,0.001693144,0.7570442,9
"15765",1.221013e-07,0.9978216,1.00854e-05,0.0001063331,0.007623389,9.640872e-07,0.0001145066,0.009816381,3.270175e-05,0.003150795,1
"15766",0.0009726184,0.002674424,0.001152979,1e-07,8.358496e-05,0.002754363,0.9999994,6.569315e-07,0.02552723,1.321229e-06,6
"15767",2.268669e-05,2.925645e-06,0.9548254,0.09781186,1.252298e-06,4.811714e-06,0.0001904302,0.08341052,0.007687696,3.551714e-05,2
"15768",0.008032885,6.373965e-08,0.001743845,3.463745e-05,1.368375e-05,0.003193847,0.0007429078,0.0001856778,0.9999966,6.429693e-05,8
"15769",9.848769e-07,0.998364,6.081376e-06,5.309098e-05,0.002579282,0.002317461,0.0002895293,0.00303648,0.002122982,0.0002280783,1
"15770",3.819701e-06,0.9998433,1e-07,1.403317e-06,0.0001472707,2.322638e-05,6.458203e-05,0.00172251,1.261871e-06,0.0006322709,1
"15771",1.043411e-05,5.415885e-06,3.88299e-07,0.0004403367,0.9999997,0.001635798,3.60828e-05,0.008295603,2.130117e-07,0.001736929,4
"15772",0.000156377,1.560029e-08,0.0005978884,0.7593585,1.309093e-05,0.02948366,0.0002348694,0.001670217,0.0002581536,0.0003402709,3
"15773",5.534055e-06,6.780967e-08,0.0009025067,0.0005653246,0.0001334944,0.0001202053,5.645634e-05,0.001490395,0.9969674,0.003223425,8
"15774",0.990215,9.907416e-08,0.003504552,0.003504505,0.0003039689,0.03980063,0.001260612,0.0002491329,2.085582e-06,1.527206e-05,0
"15775",0.0002778678,4.969701e-08,0.9769384,0.002317316,0.0001187795,0.002987588,0.0003763449,0.03250752,0.0005470951,0.01889574,2
"15776",2.198106e-05,8.520308e-08,0.1576955,0.002258186,0.9877489,0.0002801864,0.001718838,0.009319699,0.001599179,0.0002388168,4
"15777",0.0009952921,1.166266e-08,0.0001187309,0.0007695786,0.001833668,0.005502085,0.9999999,4.702841e-06,2.76679e-07,1.039262e-06,6
"15778",5.453736e-05,1.073622e-08,9.291852e-05,2.203551e-05,3.973348e-05,0.001028162,2.150781e-05,1.604323e-05,0.9999947,0.02208018,8
"15779",5.309465e-05,1.638638e-06,0.00260722,2.13176e-07,1.976678e-05,0.9999996,2.369251e-05,0.004734227,0.005431573,0.001924944,5
"15780",0.02746144,3.492715e-07,0.002797633,2.352444e-05,0.0007711873,0.01182732,0.0002630849,0.005593203,0.9066578,0.0135688,8
"15781",3.474285e-06,0.005583753,2.158643e-06,0.6491722,1e-07,0.9612592,5.795258e-05,1.903889e-05,9.035358e-05,0.0002262498,5
"15782",1.113017e-07,3.555013e-07,7.258053e-06,0.00223802,6.205689e-05,0.9999964,0.003830031,0.001097892,5.12914e-05,1.977939e-05,5
"15783",0.0002680197,6.350806e-08,0.006491961,0.0009134095,5.978669e-05,0.01141483,1,1e-07,7.034382e-05,3.644927e-07,6
"15784",0.0002355356,1.819234e-06,0.0004729061,0.0003690184,4.5283e-07,1.018983e-05,1.43068e-05,5.439365e-05,0.9999997,0.002299958,8
"15785",1.44487e-05,2.852132e-07,1.935655e-05,0.0004500492,0.9999994,0.001146848,0.003634795,0.002102444,1.429158e-06,0.0001651114,4
"15786",1.22948e-05,0.9996504,1e-07,1e-07,0.0007777781,8.113146e-05,7.928519e-05,0.001879612,2.027998e-06,1.283615e-05,1
"15787",0.001427488,2.176158e-09,0.9999992,0.0008498127,6.66713e-05,0.000995434,0.005645847,0.001098747,0.0002511744,4.201951e-05,2
"15788",1,0.003077123,4.480203e-06,7.832374e-06,1e-07,1.768144e-06,6.054059e-05,7.390032e-05,1.633215e-05,0.0004602849,0
"15789",0.001903333,2.207788e-07,0.002792263,0.9938721,0.002954209,0.1080026,0.008480505,0.001310817,0.01818864,0.01028028,3
"15790",1.391854e-06,5.171366e-08,1e-07,8.88869e-06,0.0001334815,1e-07,1e-07,0.0006125513,0.01120715,0.9999992,9
"15791",0.0005889535,2.833017e-07,4.458257e-06,0.0002380331,1.524641e-05,0.001744786,0.9999994,2.18488e-07,0.000186629,5.981685e-05,6
"15792",4.58061e-06,3.704333e-07,0.001098869,0.0004583089,1e-07,9.767029e-06,1e-07,1,2.037714e-05,0.001036148,7
"15793",0.002805027,5.498935e-08,0.0006391967,0.00145779,0.005469916,0.0003025882,6.4598e-06,0.01307518,0.9803425,0.0006301542,8
"15794",0.005947336,3.829137e-09,0.7945296,0.008829984,0.02157674,0.03250062,0.02153332,0.004668526,0.4776136,0.002057392,2
"15795",9.485982e-06,9.876592e-09,3.059633e-06,1.726192e-05,3.089841e-06,0.007179774,1e-07,0.008035961,0.01168949,0.9960243,9
"15796",1.908639e-07,4.380782e-07,0.0001427977,0.0002213265,0.0002109259,0.0009762136,6.598477e-07,0.9957196,7.006837e-05,0.02123518,7
"15797",3.801722e-05,3.100822e-07,1.785972e-06,8.582355e-06,8.05711e-07,9.470768e-06,5.336008e-05,3.229144e-07,1,0.001695874,8
"15798",1.588254e-06,4.13665e-06,2.518276e-07,9.027219e-06,0.0001425964,1.383799e-05,3.849701e-07,0.001320977,0.002589067,0.9999956,9
"15799",0.001848767,2.748012e-08,0.03340364,0.0002531557,0.003025354,0.0002505942,0.9961185,0.0005046718,0.01798246,0.001949111,6
"15800",4.457544e-07,0.9994916,6.806503e-05,0.0005649474,0.0002693139,1.067454e-06,5.993873e-05,0.00132623,1.789624e-05,0.001458381,1
"15801",1.635428e-05,5.779949e-07,0.0002840973,0.996219,7.273752e-05,0.1652294,0.003516361,0.005180772,0.001532652,0.0004792961,3
"15802",0.0006784525,2.214753e-08,0.02966665,0.9477965,0.002360332,0.04096447,0.004255598,0.01730711,0.00400676,0.001744392,3
"15803",1.50973e-07,7.021634e-08,1e-07,5.904291e-05,1,0.00733768,4.653777e-05,0.0009503676,0.001418113,0.002853796,4
"15804",9.396309e-05,1.438957e-07,0.001330105,0.0001480066,2.264224e-05,0.001247812,0.0001461348,5.540427e-05,0.996222,0.04568725,8
"15805",3.232675e-07,1.47597e-08,0.0009685488,0.9999995,4.682057e-05,0.02202313,0.0002669859,0.0001161573,0.001553109,0.0001336298,3
"15806",1,1.43261e-06,6.565325e-06,3.908567e-06,6.448371e-07,9.527668e-07,0.001311649,0.0005937324,2.694456e-05,0.007910707,0
"15807",8.148245e-06,0.8626922,0.0004567248,0.0001682775,0.01593913,4.436596e-07,0.0001308502,0.008580391,0.01633909,0.0006183495,1
"15808",0.007615992,9.489139e-08,1e-07,0.004405745,0.0006033872,4.759895e-06,1e-07,0.02143317,0.0002421467,0.9969626,9
"15809",0.001361728,0.9776191,2.640289e-07,8.506868e-05,1.001794e-05,5.916363e-05,0.2241267,0.0002685285,2.213992e-06,1.518343e-06,1
"15810",0.004301345,8.422528e-08,0.004638568,0.6398339,0.004470311,0.01769759,8.067498e-05,0.01027875,0.001141456,0.01000296,3
"15811",1,0.00314697,1e-07,3.570613e-06,1e-07,8.89473e-07,0.0001956534,1.733059e-05,5.650105e-06,0.0005413519,0
"15812",0.003514836,1.018656e-05,0.005254914,0.3109277,0.001120944,2.876214e-06,6.719071e-05,9.232852e-05,0.9386792,0.002917802,8
"15813",0.004146896,1.223947e-06,0.002433841,0.01119967,0.00277819,0.0179987,0.9896303,1.148874e-05,0.003568557,0.0003618079,6
"15814",8.315314e-06,1.645239e-11,7.086601e-05,0.0001001369,0.001742277,1,0.002314553,0.000811439,5.881059e-05,0.0001685256,5
"15815",3.875019e-05,8.014258e-10,0.0002578159,0.0007460003,0.9999877,0.0005048439,5.978455e-05,0.05988483,0.0005605372,0.01800743,4
"15816",6.375472e-05,0.009835488,0.8302443,0.001099574,1.930269e-05,1.469617e-06,0.007414042,0.00212943,0.007104818,5.61166e-05,2
"15817",1.727874e-06,1.770325e-07,0.0003011545,0.0008285133,4.656436e-07,3.31197e-05,1e-07,1,9.963112e-06,0.0002667924,7
"15818",9.250576e-05,1.618921e-05,0.0004208537,0.001388487,3.350229e-06,3.567828e-06,0.0005021742,5.857852e-05,0.9999991,0.005877483,8
"15819",1e-07,5.13714e-06,0.0003116763,0.9999999,1.853773e-05,0.0007467251,0.0004066712,8.044043e-06,0.0005532038,4.028945e-05,3
"15820",9.398964e-07,0.9988033,3.88466e-06,7.302905e-06,0.0006450252,3.851953e-07,0.0001568358,0.001562732,1.808265e-05,0.0002706945,1
"15821",0.000422787,5.617735e-09,0.0009106909,6.606206e-05,0.001642446,9.301271e-05,3.4159e-05,0.003623157,0.06967908,0.9823074,9
"15822",3.645785e-07,4.983601e-06,6.40516e-05,8.20445e-05,0.008692499,0.002653423,3.681915e-06,0.9963444,5.685491e-05,0.0003967322,7
"15823",0.002915521,7.298063e-06,6.312025e-06,0.01933435,3.443275e-05,9.000587e-05,0.0002153909,1.210929e-05,0.9999997,0.01095271,8
"15824",0.002833355,1.256544e-08,0.9955558,0.002230165,0.01490607,0.003869632,0.007449506,0.01426492,0.006906428,0.03290443,2
"15825",0.0004091767,0.9776012,3.94044e-07,1e-07,0.002417544,3.159587e-05,0.06137432,0.0004788066,1.433514e-06,2.366439e-06,1
"15826",0.02342279,6.118114e-08,7.105186e-06,1.5585e-07,1.767654e-05,1,3.830266e-06,0.000229176,0.004482956,0.05532178,5
"15827",0.9867655,4.800428e-09,0.01466467,0.0002809586,0.01070592,0.01813808,0.001056858,0.04349098,0.0001874453,0.004904916,0
"15828",5.918462e-05,1.741741e-05,6.207152e-05,0.001288352,0.9955576,0.01007977,0.002829839,0.003900332,0.001050098,0.00400154,4
"15829",1,0.003341653,3.950511e-07,3.878903e-05,4.903963e-06,3.673929e-05,0.0009337818,1e-07,5.471198e-05,0.0006521034,0
"15830",1.115417e-07,2.301587e-10,1e-07,1,1e-07,0.0004716663,1e-07,0.001012896,7.098255e-06,3.388741e-05,3
"15831",3.665258e-06,1.005917e-06,0.0001169399,0.002797433,0.001730659,0.001089021,0.007685753,0.006862026,2.50015e-05,7.713259e-05,6
"15832",0.04179301,0.005670253,0.9999837,0.005455881,0.0003131386,0.01377367,0.006559433,0.0001324292,2.696147e-05,1.237463e-05,2
"15833",6.881187e-06,4.607673e-08,1e-07,9.332964e-05,0.0001889888,0.00100928,1.135305e-06,0.0001781096,0.003568204,0.9999998,9
"15834",0.06575483,6.035709e-06,0.003278336,0.006646061,4.267646e-05,1.155512e-07,0.0005801657,1e-07,0.2941335,0.0001705953,8
"15835",1.557597e-06,0.9979269,1.862662e-07,1.5964e-05,0.0009051135,0.001678391,7.671378e-05,0.03297424,1.610027e-05,1.546251e-05,1
"15836",0.001318106,4.176106e-08,0.006407273,0.001469754,0.005441703,0.001199483,0.0007804573,0.02117191,0.02303888,0.8998518,9
"15837",0.00782286,1.086402e-07,0.9948962,0.01182807,0.02082076,0.01363071,0.01295302,0.009719801,0.02519789,0.0208002,2
"15838",0.0008228969,8.706791e-08,0.005065889,0.3438944,0.01003078,0.8672601,0.02811622,0.00229556,0.009195978,0.010133,5
"15839",0.002030394,3.388838e-08,0.9967662,0.01022227,0.01191089,0.004444561,0.004386447,0.02641915,0.006311036,0.01946725,2
"15840",0.9958097,6.053483e-08,0.007220961,0.0001672851,0.0009295686,0.01885588,0.008760391,0.00385192,8.736327e-07,3.603669e-05,0
"15841",1.277079e-05,0.02459664,1.538711e-07,0.009513391,0.9900172,0.0001377748,0.0009818711,0.0004747397,0.0002181728,0.01204979,4
"15842",0.000516559,1.414143e-07,4.202339e-05,0.0006056679,1.228284e-06,0.009536438,0.000435583,8.00828e-06,0.9999988,0.0005338155,8
"15843",4.459821e-06,1.178864e-07,1.246507e-06,0.7475706,0.0002404277,0.4722493,0.0003852883,1.676937e-05,0.00543478,0.00726968,3
"15844",5.512492e-06,1.374726e-05,4.713928e-07,7.62129e-07,0.00374087,3.450161e-05,2.072561e-05,0.0003225666,0.00625618,0.9923829,9
"15845",0.9931203,0.004163546,6.343789e-05,0.0002908893,0.0002868445,0.08526005,0.0004764038,9.828879e-05,0.001882113,0.0006905983,0
"15846",1,4.014988e-07,0.0008161033,0.0003090536,0.000164616,0.0001583142,0.02652271,6.513366e-05,0.000976854,0.0009943037,0
"15847",2.70633e-05,3.630657e-11,0.0006800926,1.831518e-05,6.390772e-05,0.0001989755,1,1e-07,0.0005933321,1.791844e-06,6
"15848",0.0002925194,4.044904e-06,0.02276845,0.09299985,0.001333408,3.280703e-06,0.6126962,1.976139e-06,0.9484308,1.364086e-05,8
"15849",1e-07,1.393445e-05,0.0004537828,0.002323907,1e-07,4.144155e-06,1e-07,1,3.284559e-06,0.001755464,7
"15850",9.369484e-07,8.024945e-09,0.9999996,0.003775231,1.120249e-07,2.963923e-05,0.0003124264,0.003748348,0.0001860804,3.714905e-06,2
"15851",2.164006e-06,0.002646602,0.0001306543,0.004239403,8.568894e-05,2.452332e-05,2.408179e-06,1,7.679396e-05,3.222238e-05,7
"15852",1.56204e-07,2.616151e-08,0.7105003,0.9073867,6.786761e-05,0.0002881741,0.0001528946,0.0001931412,0.001168329,6.866598e-05,3
"15853",3.091751e-07,7.383095e-06,3.892171e-05,1,2.959013e-07,0.0002645151,2.545273e-05,5.859905e-05,0.0001400076,0.0008009612,3
"15854",0.003682956,1.584696e-08,0.01973966,0.004728917,1.507782e-06,0.0005824483,1.573755e-06,0.9999933,0.0003084757,0.004372228,7
"15855",2.328085e-05,1.80794e-05,1e-07,0.0008683707,0.07603276,3.642818e-05,1e-07,6.743738e-05,0.0005284002,0.9999992,9
"15856",0.001871113,9.032938e-09,5.35403e-05,0.0001106086,0.001384008,1.276081e-05,7.387733e-05,1.069305e-05,1,0.0005385098,8
"15857",2.147984e-06,0.01366089,9.62215e-06,0.9999982,1.62939e-06,0.001751079,2.430672e-05,1.750757e-06,1.29255e-05,0.0007245369,3
"15858",2.678529e-06,7.583286e-09,0.0003094915,0.03141691,0.01221477,0.001522439,0.001706585,9.153796e-06,0.9999964,0.006500079,8
"15859",0.006978009,2.316008e-06,1.9366e-06,3.102702e-05,1.795007e-05,0.001675505,1.936891e-06,2.474152e-05,0.9999867,0.006949513,8
"15860",5.044123e-05,5.53452e-06,1e-07,0.002613851,0.9608722,2.908539e-06,0.0001997016,0.000338169,0.01322629,0.2441694,4
"15861",0.0006466129,6.801429e-08,0.00218057,0.004200101,0.0009351411,0.009840556,0.9999997,1.677246e-05,0.0002026049,8.059428e-05,6
"15862",3.823281e-07,0.9993284,1.72901e-05,6.639096e-05,0.0004057777,1.897166e-06,8.527375e-05,0.001600642,2.371496e-05,0.001136829,1
"15863",0.0001661526,2.979361e-07,0.0002104551,0.0001079184,9.874615e-07,7.760923e-05,0.0001782653,0.001057457,0.9999946,0.02093344,8
"15864",0.0005275246,3.172998e-06,0.003030643,0.004950776,0.004938295,0.03161557,1.279438e-05,0.9675947,0.0004738682,0.001878027,7
"15865",0.005301862,1.112605e-08,0.47906,0.4589119,2.019318e-05,0.004201446,0.0006189961,0.00450151,0.0002076251,0.0005207294,2
"15866",2.227845e-06,0.00476849,4.019664e-06,0.0003939263,0.001222017,5.290813e-05,6.728741e-06,0.0001311238,0.00355375,0.9999998,9
"15867",0.0008042243,1.7247e-05,4.877313e-06,0.002352384,0.0002575674,0.002864983,1,1e-07,2.76709e-06,2.281673e-07,6
"15868",0.006481376,3.260724e-08,0.001866147,0.1049707,0.00571602,0.002187036,0.9955267,1.98063e-05,0.01969987,0.001063973,6
"15869",0.003206923,6.257436e-08,0.05022147,0.005660264,0.868077,0.02960483,0.005774314,0.02579137,0.003835493,0.01686699,4
"15870",5.766373e-07,3.232255e-06,2.344272e-06,0.9999991,1.010762e-05,0.01880854,2.097307e-05,5.213876e-05,9.586452e-05,0.001158201,3
"15871",0.0001761545,0.005394377,0.0005027434,0.001141655,9.540554e-06,0.0001070764,0.006081419,9.401695e-06,0.9999905,0.001524635,8
"15872",3.349777e-06,0.9837957,1.315058e-05,1.409473e-05,8.957631e-06,5.107857e-05,0.001074997,3.155676e-05,0.002183448,0.0002995034,1
"15873",3.416198e-05,1.540996e-05,5.345048e-07,0.0005833893,0.9999996,0.0003350511,0.001006278,0.0002948324,2.500659e-05,0.001590101,4
"15874",8.897607e-05,2.621343e-07,1,1.936383e-05,4.025651e-06,1.873331e-05,0.008731797,0.0002988553,5.969965e-05,1.040176e-05,2
"15875",1.985414e-05,0.006046773,5.56152e-06,1.164781e-05,0.9170428,0.01441734,0.1528894,0.005001745,2.118693e-05,0.001575971,4
"15876",1.018284e-05,5.99327e-07,9.813054e-05,0.002329412,0.0003496069,0.0004382718,1.934222e-07,0.946705,4.888312e-06,0.0549349,7
"15877",1.978863e-06,9.757567e-09,0.000218814,0.0009385088,7.924088e-05,1,0.0002155735,0.001358631,0.0001481081,9.880171e-05,5
"15878",0.0003967035,8.461921e-09,0.0002126653,1.885784e-05,0.9999943,0.0003606527,0.001569096,0.008792086,9.95562e-06,2.006309e-05,4
"15879",1.911723e-06,0.0026948,1.55119e-07,3.851533e-05,0.0006544109,6.667271e-06,1e-07,0.0002445652,0.0003060461,1,9
"15880",0.0007554727,5.593701e-08,4.334715e-06,0.0003355902,0.0001048625,6.692114e-05,8.376148e-07,0.0006569219,0.005478304,0.999999,9
"15881",0.001872887,2.400196e-09,0.9999963,0.0006832976,0.003851994,0.002080749,0.0004192634,0.08835919,0.001349712,0.00403031,2
"15882",5.535093e-06,3.138497e-06,0.0001377787,0.000255015,0.9948338,0.002393507,7.092475e-05,0.006827417,1.097193e-06,0.06275626,4
"15883",0.0004719676,5.183452e-06,0.008108878,0.0002028465,0.1449591,0.007547349,0.0001205257,0.00368499,0.000460422,0.02357763,4
"15884",6.959316e-07,3.518929e-06,1e-07,4.093973e-06,5.036966e-05,1.751013e-05,1e-07,0.008042104,0.001686569,1,9
"15885",1.016448e-06,0.003157124,2.409971e-06,2.700041e-05,0.9999996,0.0003514074,5.652333e-05,0.001899211,7.700245e-06,0.011016,4
"15886",5.582897e-05,1.127777e-07,0.0001046559,0.001512841,1e-07,1.773211e-06,1e-07,1,2.60871e-06,0.0009651479,7
"15887",2.524717e-07,0.999457,9.494423e-06,2.126688e-05,0.001383643,4.646378e-07,0.0008778392,0.0005359942,1.768127e-05,0.0003616279,1
"15888",0.0001975175,7.499787e-06,0.002237568,3.101983e-06,0.0002790319,0.0002415807,0.5066886,0.0004639412,0.05059873,0.0005440782,6
"15889",0.002972531,1.258402e-09,0.0004200245,0.0005938024,0.0001937942,0.001867319,0.999999,2.266113e-07,1.465133e-06,2.524965e-06,6
"15890",0.009139512,0.02402341,1.129224e-05,0.000186988,7.487634e-05,8.647516e-05,0.9956197,1.223893e-07,0.005634428,2.680774e-06,6
"15891",1.085358e-05,0.002670846,0.9963637,0.002009346,4.217966e-05,5.342597e-07,0.02316631,7.707983e-05,0.0006266667,8.455265e-06,2
"15892",0.002064687,3.549589e-09,0.001190599,0.0001451209,2.801649e-05,0.0003021193,0.0003882703,3.172482e-06,0.9999997,0.008601031,8
"15893",0.0008770581,4.81519e-06,0.0001545465,2.556756e-05,1,0.0004657976,0.0007126104,0.000790442,6.378584e-05,0.007607607,4
"15894",5.632755e-05,0.991045,4.568508e-05,2.334986e-05,0.000136782,3.26075e-05,0.001617976,0.004614308,2.977277e-05,0.001830658,1
